번호,신고일,구정보,주소,유형,조치일,,,,,,,,,,,,,,,,,
5549,2025.5.29,관악구,서울특별시 관악구 봉천동 982-3,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5550,2025.5.29,양천구,서울특별시 양천구 신정동 1032-9,지하철역 전면(5m이내),2025.5.29,,,,,,,,,,,,,,,,,
5551,2025.5.29,양천구,서울특별시 양천구 목동 917-6,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5552,2025.5.29,관악구,서울특별시 관악구 봉천동 1718,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5553,2025.5.29,서대문구,서울특별시 서대문구 북아현동 251-71,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5554,2025.5.29,동작구,서울특별시 동작구 사당동 산32-107,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5555,2025.5.29,양천구,서울특별시 양천구 목동 404-7,버스정류소 및 택시승강장 주변(5m 이내),2025.5.29,,,,,,,,,,,,,,,,,
5556,2025.5.29,양천구,서울특별시 양천구 목동 404-7,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5557,2025.5.29,양천구,서울특별시 양천구 목동 814,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5558,2025.5.29,동작구,서울특별시 동작구 대방동 399-3,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5559,2025.5.29,서대문구,서울특별시 서대문구 대현동 62-13,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5560,2025.5.29,서대문구,서울특별시 서대문구 대현동 62-13,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5561,2025.5.29,동작구,서울특별시 동작구 대방동 17-5,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5562,2025.5.29,양천구,서울특별시 양천구 목동 815,버스정류소 및 택시승강장 주변(5m 이내),2025.5.29,,,,,,,,,,,,,,,,,
5563,2025.5.29,양천구,서울특별시 양천구 신정동 331,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5564,2025.5.29,동작구,서울특별시 동작구 흑석동 86-232,점자블록 또는 교통약자 엘리베이터,2025.5.29,,,,,,,,,,,,,,,,,
5565,2025.5.29,양천구,서울특별시 양천구 신정동 331,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5566,2025.5.29,강남구,서울특별시 강남구 신사동 668-24,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5567,2025.5.29,용산구,서울특별시 용산구 효창동 3-151,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5568,2025.5.29,서대문구,서울특별시 서대문구 창천동 53-47,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5569,2025.5.29,구로구,서울특별시 구로구 구로동 197-48,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5570,2025.5.29,구로구,서울특별시 구로구 구로동 1135,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5571,2025.5.29,관악구,서울특별시 관악구 봉천동 7-17,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5572,2025.5.29,구로구,서울특별시 구로구 구로동 63,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5573,2025.5.29,서초구,서울특별시 서초구 서초동 1374,버스정류소 및 택시승강장 주변(5m 이내),2025.5.29,,,,,,,,,,,,,,,,,
5574,2025.5.29,구로구,서울특별시 구로구 구로동 105-2,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5575,2025.5.29,서초구,서울특별시 서초구 서초동 1374,지하철역 전면(5m이내),2025.5.29,,,,,,,,,,,,,,,,,
5576,2025.5.29,서초구,서울특별시 서초구 양재동 400,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5577,2025.5.29,영등포구,서울특별시 영등포구 양평동2가 37-4,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5578,2025.5.29,강남구,서울특별시 강남구 논현동 279-165,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5579,2025.5.29,영등포구,서울특별시 영등포구 양평동2가 37-3,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5580,2025.5.29,서초구,서울특별시 서초구 서초동 1329-9,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5581,2025.5.29,관악구,서울특별시 관악구 봉천동 1693-39,지하철역 전면(5m이내),2025.5.29,,,,,,,,,,,,,,,,,
5582,2025.5.29,금천구,서울특별시 금천구 독산동 산167-9,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5583,2025.5.29,서초구,서울특별시 서초구 서초동 1329-9,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5584,2025.5.29,강남구,서울특별시 강남구 논현동 279-145,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5585,2025.5.29,관악구,서울특별시 관악구 봉천동 1693-47,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5586,2025.5.29,금천구,서울특별시 금천구 독산동 295-10,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5587,2025.5.29,영등포구,서울특별시 영등포구 여의도동 2-8,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5588,2025.5.29,강남구,서울특별시 강남구 논현동 220-13,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5589,2025.5.29,금천구,서울특별시 금천구 독산동 1081-3,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5590,2025.5.29,강남구,서울특별시 강남구 논현동 216-13,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5591,2025.5.29,강남구,서울특별시 강남구 논현동 279-145,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5592,2025.5.29,강남구,서울특별시 강남구 논현동 279-145,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5593,2025.5.29,영등포구,서울특별시 영등포구 양평동4가 320-1,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5594,2025.5.29,동작구,서울특별시 동작구 대방동 401-22,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5595,2025.5.29,동작구,서울특별시 동작구 대방동 14-1,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5596,2025.5.29,강남구,서울특별시 강남구 역삼동 829-1,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5597,2025.5.29,영등포구,서울특별시 영등포구 양평동5가 1-1,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5598,2025.5.29,영등포구,서울특별시 영등포구 양평동4가 260-1,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5599,2025.5.29,서초구,서울특별시 서초구 서초동 1413,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5600,2025.5.29,서초구,서울특별시 서초구 반포동 749-35,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5601,2025.5.29,서초구,서울특별시 서초구 서초동 1375,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5602,2025.5.29,서초구,서울특별시 서초구 서초동 1375,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5603,2025.5.29,서초구,서울특별시 서초구 서초동 1375,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5604,2025.5.29,서초구,서울특별시 서초구 서초동 1375,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5605,2025.5.29,서초구,서울특별시 서초구 서초동 1375,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5606,2025.5.29,서초구,서울특별시 서초구 서초동 1375,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5607,2025.5.29,서초구,서울특별시 서초구 서초동 1375,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5608,2025.5.29,서초구,서울특별시 서초구 서초동 1405,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5609,2025.5.29,서초구,서울특별시 서초구 서초동 1405,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5610,2025.5.29,서초구,서울특별시 서초구 서초동 1363-26,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5611,2025.5.29,강남구,서울특별시 강남구 삼성동 172-90,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5612,2025.5.29,강남구,서울특별시 강남구 삼성동 172-90,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5613,2025.5.29,금천구,서울특별시 금천구 가산동 554-2,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5614,2025.5.29,강남구,서울특별시 강남구 삼성동 172-90,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5615,2025.5.29,강남구,서울특별시 강남구 삼성동 143-9,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5616,2025.5.29,강남구,서울특별시 강남구 삼성동 111-147,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5617,2025.5.29,강남구,서울특별시 강남구 삼성동 111-147,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5618,2025.5.29,강동구,서울특별시 강동구 고덕동 349-4,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5619,2025.5.29,영등포구,서울특별시 영등포구 당산동5가 11-44,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5620,2025.5.29,강동구,서울특별시 강동구 고덕동 95-6,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5621,2025.5.29,영등포구,서울특별시 영등포구 영등포동 618-497,점자블록 또는 교통약자 엘리베이터,2025.5.29,,,,,,,,,,,,,,,,,
5622,2025.5.29,영등포구,서울특별시 영등포구 도림동 231-1,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5623,2025.5.29,영등포구,서울특별시 영등포구 도림동 255-2,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5624,2025.5.29,강동구,서울특별시 강동구 강일동 607-4,교통섬 내부,2025.5.29,,,,,,,,,,,,,,,,,
5625,2025.5.29,영등포구,서울특별시 영등포구 대림동 1124-2,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5626,2025.5.29,서초구,서울특별시 서초구 양재동 105-24,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5627,2025.5.29,서초구,서울특별시 서초구 양재동 105-24,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5628,2025.5.29,영등포구,서울특별시 영등포구 대림동 952-6,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5629,2025.5.29,강동구,서울특별시 강동구 상일동 505,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5630,2025.5.29,서초구,서울특별시 서초구 서초동 1692-8,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5631,2025.5.29,서초구,서울특별시 서초구 서초동 1748-4,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5632,2025.5.29,서초구,서울특별시 서초구 서초동 1693-5,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5633,2025.5.29,서초구,서울특별시 서초구 서초동 1573-5,교통섬 내부,2025.5.29,,,,,,,,,,,,,,,,,
5634,2025.5.29,서초구,서울특별시 서초구 서초동 1748-19,교통섬 내부,2025.5.29,,,,,,,,,,,,,,,,,
5635,2025.5.29,서초구,서울특별시 서초구 서초동 1748-18,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5636,2025.5.29,서초구,서울특별시 서초구 서초동 1740-7,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5637,2025.5.29,금천구,서울특별시 금천구 시흥동 1000-23,버스정류소 및 택시승강장 주변(5m 이내),2025.5.29,,,,,,,,,,,,,,,,,
5638,2025.5.29,강남구,서울특별시 강남구 논현동 279-75,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5639,2025.5.29,구로구,서울특별시 구로구 구로동 759-1,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5640,2025.5.29,동작구,서울특별시 동작구 신대방동 720-2,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5641,2025.5.29,은평구,서울특별시 은평구 응암동 760-4,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5642,2025.5.29,강남구,서울특별시 강남구 논현동 279-75,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5643,2025.5.29,강남구,서울특별시 강남구 논현동 279-75,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5644,2025.5.29,강남구,서울특별시 강남구 논현동 279-75,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5645,2025.5.29,영등포구,서울특별시 영등포구 대림동 993-14,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5646,2025.5.29,구로구,서울특별시 구로구 구로동 496-128,교통섬 내부,2025.5.29,,,,,,,,,,,,,,,,,
5647,2025.5.29,동작구,서울특별시 동작구 상도동 906-7,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5648,2025.5.29,서초구,서울특별시 서초구 서초동 산150-127,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5649,2025.5.29,서초구,서울특별시 서초구 서초동 1748-51,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5650,2025.5.29,서초구,서울특별시 서초구 서초동 산150-127,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5651,2025.5.29,서초구,서울특별시 서초구 서초동 738-13,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5652,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5653,2025.5.29,서초구,서울특별시 서초구 서초동 산150-127,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5654,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5655,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5656,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5657,2025.5.29,강남구,서울특별시 강남구 신사동 668-22,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5658,2025.5.29,영등포구,서울특별시 영등포구 대림동 858-36,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5659,2025.5.29,강남구,서울특별시 강남구 신사동 668-22,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5660,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5661,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5662,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5663,2025.5.29,강남구,서울특별시 강남구 신사동 629-35,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5664,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5665,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5666,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5667,2025.5.29,강남구,서울특별시 강남구 신사동 629-35,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5668,2025.5.29,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5669,2025.5.29,은평구,서울특별시 은평구 응암동 746-17,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5670,2025.5.29,은평구,서울특별시 은평구 응암동 746-17,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5671,2025.5.29,영등포구,서울특별시 영등포구 대림동 862-3,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5672,2025.5.29,금천구,서울특별시 금천구 시흥동 1000-7,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5673,2025.5.29,금천구,서울특별시 금천구 독산동 산204-1,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5674,2025.5.29,영등포구,서울특별시 영등포구 대림동 697-2,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5675,2025.5.29,서초구,서울특별시 서초구 서초동 1378,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5676,2025.5.29,금천구,서울특별시 금천구 시흥동 1001-6,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5677,2025.5.29,영등포구,서울특별시 영등포구 당산동4가 92-6,버스정류소 및 택시승강장 주변(5m 이내),2025.5.29,,,,,,,,,,,,,,,,,
5678,2025.5.29,영등포구,서울특별시 영등포구 양평동4가 323,보도와 차도가 구분된 도로의 차도,2025.5.29,,,,,,,,,,,,,,,,,
5679,2025.5.29,영등포구,서울특별시 영등포구 문래동3가 82-2,보호구역(어린이·노인·장애인),2025.5.29,,,,,,,,,,,,,,,,,
5680,2025.5.29,영등포구,서울특별시 영등포구 도림동 819,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5681,2025.5.29,영등포구,서울특별시 영등포구 신길동 387-8,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5682,2025.5.29,영등포구,서울특별시 영등포구 대림동 749-55,상기 사항 외 보도,2025.5.29,,,,,,,,,,,,,,,,,
5683,2025.5.29,영등포구,서울특별시 영등포구 대림동 1124-2,횡단보도 주변(3m),2025.5.29,,,,,,,,,,,,,,,,,
5684,2025.5.29,서초구,서울특별시 서초구 서초동 1339-9,횡단보도 주변(3m),2025.5.30,,,,,,,,,,,,,,,,,
5685,2025.5.29,서초구,서울특별시 서초구 서초동 1374,상기 사항 외 보도,2025.5.30,,,,,,,,,,,,,,,,,
5686,2025.5.30,서초구,서울특별시 서초구 양재동 11-149,버스정류소 및 택시승강장 주변(5m 이내),2025.5.30,,,,,,,,,,,,,,,,,
5687,2025.5.30,서초구,서울특별시 서초구 서초동 1375,상기 사항 외 보도,2025.5.30,,,,,,,,,,,,,,,,,
5688,2025.5.30,서초구,서울특별시 서초구 서초동 1362-26,상기 사항 외 보도,2025.5.30,,,,,,,,,,,,,,,,,
5689,2025.5.30,서초구,서울특별시 서초구 서초동 1375,상기 사항 외 보도,2025.5.30,,,,,,,,,,,,,,,,,
5690,2025.5.30,서초구,서울특별시 서초구 서초동 1375,상기 사항 외 보도,2025.5.30,,,,,,,,,,,,,,,,,
5691,2025.5.30,서초구,서울특별시 서초구 서초동 1375-3,상기 사항 외 보도,2025.5.30,,,,,,,,,,,,,,,,,
5692,2025.5.30,송파구,서울특별시 송파구 마천동 183-99,보도와 차도가 구분된 도로의 차도,2025.5.30,,,,,,,,,,,,,,,,,
5693,2025.5.30,송파구,서울특별시 송파구 장지동 917-1,상기 사항 외 보도,2025.5.30,,,,,,,,,,,,,,,,,
5694,2025.5.30,강서구,서울특별시 강서구 마곡동 801,상기 사항 외 보도,2025.5.30,,,,,,,,,,,,,,,,,
5695,2025.5.30,송파구,서울특별시 송파구 거여동 293-1,상기 사항 외 보도,2025.5.30,,,,,,,,,,,,,,,,,
