번호,신고일,구정보,주소,유형,조치일,,,,,,,,,,,,,,,,,
2907,2025-11-17,성북구,서울특별시 성북구 장위동 50-24,점자블록 또는 교통약자 엘리베이터,2025-11-17,,,,,,,,,,,,,,,,,
2908,2025-11-17,금천구,서울특별시 금천구 가산동 517-4,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2909,2025-11-17,금천구,서울특별시 금천구 가산동 459-9,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2910,2025-11-17,영등포구,서울특별시 영등포구 문래동6가 11-1,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2911,2025-11-17,영등포구,서울특별시 영등포구 문래동6가 26-1,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2912,2025-11-17,은평구,서울특별시 은평구 대조동 48-84,버스정류소 및 택시승강장 주변(5m 이내),2025-11-17,,,,,,,,,,,,,,,,,
2913,2025-11-17,송파구,서울특별시 송파구 거여동 16-1,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2914,2025-11-17,영등포구,서울특별시 영등포구 문래동6가 26-1,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2915,2025-11-17,강동구,서울특별시 강동구 성내동 477,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2916,2025-11-17,강동구,서울특별시 강동구 성내동 455-18,자전거 도로,2025-11-17,,,,,,,,,,,,,,,,,
2917,2025-11-17,동작구,서울특별시 동작구 노량진동 47-2,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2918,2025-11-17,동작구,서울특별시 동작구 상도동 26-20,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2919,2025-11-17,은평구,서울특별시 은평구 갈현동 1-1,버스정류소 및 택시승강장 주변(5m 이내),2025-11-17,,,,,,,,,,,,,,,,,
2920,2025-11-17,관악구,서울특별시 관악구 봉천동 976-16,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
2921,2025-11-17,관악구,서울특별시 관악구 봉천동 975-22,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
2922,2025-11-17,은평구,서울특별시 은평구 진관동 56-1,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2923,2025-11-17,영등포구,서울특별시 영등포구 문래동5가 67-1,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2924,2025-11-17,동작구,서울특별시 동작구 상도동 529-3,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2925,2025-11-17,관악구,서울특별시 관악구 봉천동 976-5,자전거 도로,2025-11-17,,,,,,,,,,,,,,,,,
2926,2025-11-17,구로구,서울특별시 구로구 구로동 796-122,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
2927,2025-11-17,강남구,서울특별시 강남구 역삼동 832-31,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2928,2025-11-17,강남구,서울특별시 강남구 역삼동 832-31,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2929,2025-11-17,강남구,서울특별시 강남구 역삼동 832-20,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2930,2025-11-17,동작구,서울특별시 동작구 상도1동 508-2,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2931,2025-11-17,강남구,서울특별시 강남구 역삼동 858-18,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2932,2025-11-17,은평구,서울특별시 은평구 갈현동 1-1,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2933,2025-11-17,강남구,서울특별시 강남구 역삼동 858-18,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2934,2025-11-17,도봉구,서울특별시 도봉구 방학동 720-1,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
2935,2025-11-17,강남구,서울특별시 강남구 역삼동 786-17,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2936,2025-11-17,강남구,서울특별시 강남구 일원동 743-3,점자블록 또는 교통약자 엘리베이터,2025-11-17,,,,,,,,,,,,,,,,,
2937,2025-11-17,강남구,서울특별시 강남구 신사동 668-24,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2938,2025-11-17,노원구,서울특별시 노원구 하계동 141-8,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
2939,2025-11-17,구로구,서울특별시 구로구 구로동 197-48,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2940,2025-11-17,구로구,서울특별시 구로구 구로동 197-48,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2941,2025-11-17,은평구,서울특별시 은평구 불광동 190-3,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2942,2025-11-17,구로구,서울특별시 구로구 구로동 248-3,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2943,2025-11-17,노원구,서울특별시 노원구 공릉동 481-6,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2944,2025-11-17,강남구,서울특별시 강남구 신사동 668-24,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2945,2025-11-17,동작구,서울특별시 동작구 노량진동 40-12,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2946,2025-11-17,은평구,서울특별시 은평구 불광동 636,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2947,2025-11-17,강남구,서울특별시 강남구 신사동 668-24,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2948,2025-11-17,은평구,서울특별시 은평구 불광동 산34-25,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2949,2025-11-17,동작구,서울특별시 동작구 노량진동 50-1,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2950,2025-11-17,마포구,서울특별시 마포구 서교동 444-14,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2951,2025-11-17,강남구,서울특별시 강남구 대치동 1026,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2952,2025-11-17,노원구,서울특별시 노원구 공릉동 385-3,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2953,2025-11-17,은평구,서울특별시 은평구 불광동 423-40,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2954,2025-11-17,마포구,서울특별시 마포구 서교동 444-13,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2955,2025-11-17,마포구,서울특별시 마포구 합정동 427-24,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2956,2025-11-17,강남구,서울특별시 강남구 대치동 1011-8,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2957,2025-11-17,강남구,서울특별시 강남구 청담동 97-6,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2958,2025-11-17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2959,2025-11-17,강남구,서울특별시 강남구 대치동 1011-8,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2960,2025-11-17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2961,2025-11-17,강남구,서울특별시 강남구 대치동 1011-8,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2962,2025-11-17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2963,2025-11-17,마포구,서울특별시 마포구 합정동 472-2,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2964,2025-11-17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2965,2025-11-17,강남구,서울특별시 강남구 대치동 1011-8,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2966,2025-11-17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2967,2025-11-17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2968,2025-11-17,중구,서울특별시 중구 만리동1가 1,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2969,2025-11-17,강남구,서울특별시 강남구 청담동 98-8,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2970,2025-11-17,강남구,서울특별시 강남구 대치동 316,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2971,2025-11-17,강동구,서울특별시 강동구 고덕동 500,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2972,2025-11-17,강남구,서울특별시 강남구 청담동 98-8,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2973,2025-11-17,은평구,서울특별시 은평구 대조동 227-4,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2974,2025-11-17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2975,2025-11-17,은평구,서울특별시 은평구 대조동 227-4,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
2976,2025-11-17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2977,2025-11-17,강동구,서울특별시 강동구 고덕동 499,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2978,2025-11-17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2979,2025-11-17,관악구,서울특별시 관악구 신림동 1467-11,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2980,2025-11-17,강남구,서울특별시 강남구 대치동 398,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2981,2025-11-17,용산구,서울특별시 용산구 서계동 265-3,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2982,2025-11-17,강남구,서울특별시 강남구 청담동 98-8,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2983,2025-11-17,용산구,서울특별시 용산구 서계동 265-3,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2984,2025-11-17,은평구,서울특별시 은평구 대조동 227-2,버스정류소 및 택시승강장 주변(5m 이내),2025-11-17,,,,,,,,,,,,,,,,,
2985,2025-11-17,용산구,서울특별시 용산구 서계동 270,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2986,2025-11-17,관악구,서울특별시 관악구 신림동 487,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2987,2025-11-17,은평구,서울특별시 은평구 대조동 228-1,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2988,2025-11-17,마포구,서울특별시 마포구 서교동 349,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2989,2025-11-17,마포구,서울특별시 마포구 서교동 349,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2990,2025-11-17,강서구,서울특별시 강서구 등촌동 630-3,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2991,2025-11-17,노원구,서울특별시 노원구 공릉동 616-4,점자블록 또는 교통약자 엘리베이터,2025-11-17,,,,,,,,,,,,,,,,,
2992,2025-11-17,은평구,서울특별시 은평구 갈현동 531-8,버스정류소 및 택시승강장 주변(5m 이내),2025-11-17,,,,,,,,,,,,,,,,,
2993,2025-11-17,서초구,서울특별시 서초구 서초동 1604-26,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2994,2025-11-17,마포구,서울특별시 마포구 서교동 349,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2995,2025-11-17,관악구,서울특별시 관악구 신림동 1642-3,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2996,2025-11-17,강서구,서울특별시 강서구 등촌동 666-55,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
2997,2025-11-17,관악구,서울특별시 관악구 신림동 517-59,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2998,2025-11-17,관악구,서울특별시 관악구 신림동 517-59,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
2999,2025-11-17,은평구,서울특별시 은평구 신사동 22-15,버스정류소 및 택시승강장 주변(5m 이내),2025-11-17,,,,,,,,,,,,,,,,,
3000,2025-11-17,노원구,서울특별시 노원구 공릉동 111-4,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
3001,2025-11-17,노원구,서울특별시 노원구 공릉동 산223-19,버스정류소 및 택시승강장 주변(5m 이내),2025-11-17,,,,,,,,,,,,,,,,,
3002,2025-11-17,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3003,2025-11-17,강서구,서울특별시 강서구 염창동 20-100,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
3004,2025-11-17,양천구,서울특별시 양천구 신정동 868-1,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3005,2025-11-17,은평구,서울특별시 은평구 신사동 22-15,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
3006,2025-11-17,관악구,서울특별시 관악구 신림동 1485-18,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
3007,2025-11-17,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3008,2025-11-17,은평구,서울특별시 은평구 신사동 22-15,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
3009,2025-11-17,서초구,서울특별시 서초구 서초동 1367,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3010,2025-11-17,은평구,서울특별시 은평구 신사동 22-15,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
3011,2025-11-17,금천구,서울특별시 금천구 시흥동 789-66,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
3012,2025-11-17,강서구,서울특별시 강서구 염창동 20-100,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
3013,2025-11-17,서초구,서울특별시 서초구 서초동 1367,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3014,2025-11-17,양천구,서울특별시 양천구 신정동 868-1,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3015,2025-11-17,노원구,서울특별시 노원구 중계동 360-9,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3016,2025-11-17,양천구,서울특별시 양천구 신정동 329-6,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3017,2025-11-17,은평구,서울특별시 은평구 신사동 22-15,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
3018,2025-11-17,금천구,서울특별시 금천구 시흥동 1000-16,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
3019,2025-11-17,강서구,서울특별시 강서구 가양동 448-27,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
3020,2025-11-17,서초구,서울특별시 서초구 서초동 1376-1,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3021,2025-11-17,양천구,서울특별시 양천구 신정동 330,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3022,2025-11-17,은평구,서울특별시 은평구 신사동 180-5,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
3023,2025-11-17,강서구,서울특별시 강서구 가양동 448-27,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
3024,2025-11-17,은평구,서울특별시 은평구 수색동 415-5,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
3025,2025-11-17,금천구,서울특별시 금천구 시흥동 산116-9,버스정류소 및 택시승강장 주변(5m 이내),2025-11-17,,,,,,,,,,,,,,,,,
3026,2025-11-17,마포구,서울특별시 마포구 망원동 462-8,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3027,2025-11-17,마포구,서울특별시 마포구 망원동 453-9,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3028,2025-11-17,마포구,서울특별시 마포구 망원동 454-8,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3029,2025-11-17,금천구,서울특별시 금천구 시흥동 793,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
3030,2025-11-17,노원구,서울특별시 노원구 중계동 434-2,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
3031,2025-11-17,양천구,서울특별시 양천구 목동 922,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3032,2025-11-17,은평구,서울특별시 은평구 신사동 352-2,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
3033,2025-11-17,관악구,서울특별시 관악구 신림동 529-9,버스정류소 및 택시승강장 주변(5m 이내),2025-11-17,,,,,,,,,,,,,,,,,
3034,2025-11-17,마포구,서울특별시 마포구 망원동 420-7,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3035,2025-11-17,관악구,서울특별시 관악구 신림동 527-20,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3036,2025-11-17,동작구,서울특별시 동작구 본동 126-20,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
3037,2025-11-17,은평구,서울특별시 은평구 신사동 352-2,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
3038,2025-11-17,강서구,서울특별시 강서구 등촌동 666-11,보호구역(어린이·노인·장애인),2025-11-17,,,,,,,,,,,,,,,,,
3039,2025-11-17,은평구,서울특별시 은평구 신사동 352-2,횡단보도 주변(3m),2025-11-17,,,,,,,,,,,,,,,,,
3040,2025-11-17,양천구,서울특별시 양천구 목동 906,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3041,2025-11-17,은평구,서울특별시 은평구 신사동 352-1,상기 사항 외 보도,2025-11-17,,,,,,,,,,,,,,,,,
3042,2025-11-17,마포구,서울특별시 마포구 망원동 455-4,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
3043,2025-11-17,마포구,서울특별시 마포구 망원동 394-27,보도와 차도가 구분된 도로의 차도,2025-11-17,,,,,,,,,,,,,,,,,
